faiss_id,entity,label,type
58,reo:41122-claudia-picardi,Tools-for-Integrating-Diagnosis-in-the-Design-Process.-An-application-to-the-Common-Rail-air-and-fuel-delivery-systems,soa:Work
59,reo:66795-cristina-gena,iCITY---an-adaptive-social-mobile-guide-for-cultural-events,soa:Work
60,reo:81334-cristina-baroglio,ArsMeteo:-Artworks-and-Tags-Floating-over-the-Planet-Art,soa:Work
61,reo:44151-marco-grangetto,Multimedia-selective-encryption-by-means-of-randomized-arithmetic-coding,soa:Work
62,reo:58183-marino-segnan,A-conversational-approach-to-the-interaction-with-Web-Services,soa:Work
63,reo:44141-marco-grangetto,Wavelet-kernels-on-a-DSP:-a-comparison-between-lifting-and-filter-banks-for-image-coding,soa:Work
64,reo:23656-maurizio-lucenteforte,Un-sistema-per-l'acquisizione-della-conoscenza-spaziale-a-fini-riabilitativi-in-neuropsichiatria,soa:Work
65,reo:39220-susanna-donatelli,A-compositional-semantics-for-UML-State-Machines-aimed-at-performance-evaluation,soa:Work
66,reo:77970-marco-aldinucci,Co-design-of-distributed-systems-using-skeleton-and-autonomic-management-abstractions,soa:Work
67,reo:16668-rossana-damiano,Emotions-in-Drama-Characters-and-Virtual-Agents,soa:Work
68,reo:16633-roberto-esposito,Integrating-web-conceptual-modelling-and-web-usage-mining,soa:Work
69,reo:16376-matteo-sereno,An-Efficient-Algorithm-for-the-Transient-Analysis-of-a-Class-of-Deterministic-Stochastic-Petri-Nets,soa:Work
70,reo:73892-marco-aldinucci,eskimo:-experimenting-with-Skeletons-in-the-Shared-Address-Model,soa:Work
71,reo:16583-matteo-baldoni,A-priori-conformance-verification-for-guaranteeing-interoperability-in-open-environments,soa:Work
72,reo:55094-claudia-picardi,Keystroke-Analysis-of-free-Text,soa:Work
73,reo:73882-marco-aldinucci,Automatic-mapping-of-ASSIST-applications-using-process-algebra,soa:Work
74,reo:85192-ruggero-gaetano-pensa,Constraint-based-mining-of-fault-tolerant-patterns-from-Boolean-data,soa:Work
75,reo:16648-matteo-baldoni,Workshop-Dagli-Oggetti-agli-Agenti-Sistemi-Complessi-e-Agenti-Razionali-WOA-2004,soa:Work
76,reo:42159-cristina-gena,MUSE:-A-Multidimensional-Semantic-Environment-for-Adaptive-Hypermedia-Systems,soa:Work
77,reo:40456-maurizio-lucenteforte,MPEG-2-variable-bit-coding-algorithm:-analysis-and-modeling,soa:Work
78,reo:16399-daniele-paolo-radicioni,Computational-Model-of-Chord-Fingering,soa:Work
79,reo:16383-matteo-baldoni,Live!-I-Learn-@-Home,soa:Work
